Identificador,tipo_grafo,RMSE,MAE,R2
GCLSTM_k1_h256_lags2_out4_alpha0.01,grafo_original,1.154571719638488,0.1302687265650441,0.4056301041419122
LSTM_k1_h256_lags2_out4_alpha0.01,grafo_original,1.1867646628683937,0.1424223564158233,0.3720175351848264
GCRN_k1_h256_lags3_out13_alpha0.01,grafo_original,1.5978333014572643,0.1933403907139274,-0.1225958741609592
GCLSTM_k1_h256_lags3_out13_alpha0.01,grafo_original,1.5962787570418713,0.1929674720681615,-0.1202257625585521
LSTM_k1_h256_lags3_out13_alpha0.01,grafo_original,1.551320366298662,0.1931153951730082,-0.0582401542613664
GCRN_k1_h256_lags4_out10_alpha0.01,grafo_original,1.3713226268766676,0.154785830320038,0.1694452845586032
GCLSTM_k1_h256_lags4_out10_alpha0.01,grafo_original,1.3886988503170383,0.1580680924058833,0.1481958126111076
LSTM_k1_h256_lags4_out10_alpha0.01,grafo_original,1.3672874915399729,0.1565313870992062,0.174348095200826
GCRN_k1_h256_lags7_out6_alpha0.01,grafo_original,1.1725727228956946,0.1184992404826352,0.386009332039069
GCLSTM_k1_h256_lags7_out6_alpha0.01,grafo_original,1.1800926439799382,0.1191863474243284,0.3781202934897045
LSTM_k1_h256_lags7_out6_alpha0.01,grafo_original,1.239381792094995,0.1209954363286408,0.3140630675123753
GCRN_k1_h256_lags13_out4_alpha0.01,grafo_original,1.1153297539633449,0.1061708824602543,0.4332441472914279
GCLSTM_k1_h256_lags13_out4_alpha0.01,grafo_original,1.1220733924695718,0.1048602511396104,0.426385816212908
LSTM_k1_h256_lags13_out4_alpha0.01,grafo_original,1.111993472502732,0.114026124203902,0.4366476583945785
GCRN_k1_h256_lags8_out11_alpha0.01,grafo_original,1.3111223171701447,0.1301900184296602,0.2411889019342761
GCLSTM_k1_h256_lags8_out11_alpha0.01,grafo_original,1.31919382888437,0.1311771026915575,0.2318150811643971
LSTM_k1_h256_lags8_out11_alpha0.01,grafo_original,1.345851527985246,0.127615033981581,0.2004576065494184
GCRN_k1_h256_lags5_out13_alpha0.01,grafo_original,1.3873113169193418,0.1496996048943692,0.153879793824308
GCLSTM_k1_h256_lags5_out13_alpha0.01,grafo_original,1.398651561693849,0.1523356383618645,0.1399860714423909
LSTM_k1_h256_lags5_out13_alpha0.01,grafo_original,1.3752816203031486,0.1422417775937746,0.1684919175530493
GCRN_k1_h256_lags9_out4_alpha0.01,grafo_original,1.0826173636562884,0.1060397846324707,0.4705566786636913
GCLSTM_k1_h256_lags9_out4_alpha0.01,grafo_original,1.0955266854309655,0.1076497007946437,0.4578565202658127
LSTM_k1_h256_lags9_out4_alpha0.01,grafo_original,1.1350805856725652,0.1132812146009962,0.4180058040136354
GCRN_k1_h256_lags2_out9_alpha0.01,grafo_original,1.5915831242359375,0.1937297394966247,-0.1212797732391997
GCLSTM_k1_h256_lags2_out9_alpha0.01,grafo_original,1.5553099754614472,0.1867800282830579,-0.0707924052026222
LSTM_k1_h256_lags2_out9_alpha0.01,grafo_original,1.5069729613588518,0.1902651032416029,-0.0053603471212791
GCRN_k1_h256_lags14_out7_alpha0.01,grafo_original,1.2369545570072755,0.1159337092092958,0.3115801551132651
GCLSTM_k1_h256_lags14_out7_alpha0.01,grafo_original,1.250482743494651,0.1162775588429698,0.2964507911058356
LSTM_k1_h256_lags14_out7_alpha0.01,grafo_original,1.247516049079328,0.1218530388612703,0.2997869170000444
GCRN_k1_h256_lags12_out8_alpha0.01,grafo_original,1.252610088674052,0.1194190511799497,0.2980012827107584
GCLSTM_k1_h256_lags12_out8_alpha0.01,grafo_original,1.2666054199332089,0.1190075170460298,0.2822230534352791
LSTM_k1_h256_lags12_out8_alpha0.01,grafo_original,1.2802484478263931,0.1281825328564369,0.2666595226009671
GCRN_k1_h256_lags5_out10_alpha0.01,grafo_original,1.3086070262593017,0.1383016953568275,0.2420692001648031
GCLSTM_k1_h256_lags5_out10_alpha0.01,grafo_original,1.3195071210991531,0.140356432491335,0.2293926982116919
LSTM_k1_h256_lags5_out10_alpha0.01,grafo_original,1.3260398108246134,0.1369916628917074,0.221743684896273
GCRN_k1_h256_lags3_out14_alpha0.01,grafo_original,1.614676173014391,0.1947308518497566,-0.1445080903029625
GCLSTM_k1_h256_lags3_out14_alpha0.01,grafo_original,1.6285090553590944,0.1974086716617639,-0.1642154149476477
LSTM_k1_h256_lags3_out14_alpha0.01,grafo_original,1.6026895257733318,0.2009146110366856,-0.127631436839894
GCRN_k1_h256_lags2_out3_alpha0.01,grafo_original,1.073858510013722,0.1182299263919851,0.4832765214593484
GCLSTM_k1_h256_lags2_out3_alpha0.01,grafo_original,1.0513009601795744,0.1127615576959052,0.5048036531997838
LSTM_k1_h256_lags2_out3_alpha0.01,grafo_original,1.123224409190108,0.1317428096297083,0.4347408344982241
GCRN_k1_h256_lags11_out9_alpha0.01,grafo_original,1.2705579873765054,0.1214281497985349,0.2810639462777943
GCLSTM_k1_h256_lags11_out9_alpha0.01,grafo_original,1.2799233717649896,0.1229581600426485,0.270415570346976
LSTM_k1_h256_lags11_out9_alpha0.01,grafo_original,1.2976588513130716,0.1284588487244547,0.2500630119566948
GCRN_k1_h256_lags4_out5_alpha0.01,grafo_original,1.1585861778494235,0.1241068208084329,0.4032641283749711
GCLSTM_k1_h256_lags4_out5_alpha0.01,grafo_original,1.1639478298484462,0.1247604809026627,0.3977298619546547
LSTM_k1_h256_lags4_out5_alpha0.01,grafo_original,1.2170341019075106,0.1339382537055114,0.341544055317259
GCRN_k1_h256_lags3_out12_alpha0.01,grafo_original,1.5608914323631673,0.1881753857642944,-0.0731678613977893
GCLSTM_k1_h256_lags3_out12_alpha0.01,grafo_original,1.5501385848412044,0.1866830538835446,-0.0585035580581347
LSTM_k1_h256_lags3_out12_alpha0.01,grafo_original,1.5319553796678145,0.1917365322643572,-0.0337604504273422
GCRN_k1_h256_lags12_out12_alpha0.01,grafo_original,1.340449263628403,0.1282944620274508,0.2078863371482496
GCLSTM_k1_h256_lags12_out12_alpha0.01,grafo_original,1.3487702236761645,0.1286212193525434,0.1980235358848327
LSTM_k1_h256_lags12_out12_alpha0.01,grafo_original,1.3562914725879875,0.1340924778590848,0.1890456578070793
GCRN_k1_h256_lags12_out4_alpha0.01,grafo_original,1.1076486053574743,0.1047302581994599,0.4410321772277896
GCLSTM_k1_h256_lags12_out4_alpha0.01,grafo_original,1.1152512268239445,0.1044336389922704,0.4333348567003118
LSTM_k1_h256_lags12_out4_alpha0.01,grafo_original,1.1025042482958238,0.1156718026325215,0.4462063847498156
GCRN_k1_h256_lags5_out8_alpha0.01,grafo_original,1.2562290118348014,0.1328581512153089,0.299816704440622
GCLSTM_k1_h256_lags5_out8_alpha0.01,grafo_original,1.263656992599119,0.1337285585977859,0.2915069738023844
LSTM_k1_h256_lags5_out8_alpha0.01,grafo_original,1.2878358957499934,0.1330307261917296,0.2641444069985094
GCRN_k1_h256_lags13_out7_alpha0.01,grafo_original,1.228058451193554,0.1162687251125193,0.3214456180755861
GCLSTM_k1_h256_lags13_out7_alpha0.01,grafo_original,1.2404420417266089,0.1159669522736962,0.3076922755286475
LSTM_k1_h256_lags13_out7_alpha0.01,grafo_original,1.241613241615379,0.1225292087891508,0.3063955205947237
GCRN_k1_h256_lags13_out1_alpha0.01,grafo_original,0.9815029381875602,0.0948202858487222,0.571748520759076
GCLSTM_k1_h256_lags13_out1_alpha0.01,grafo_original,0.9794679881646852,0.0934164285800843,0.5734846623387879
LSTM_k1_h256_lags13_out1_alpha0.01,grafo_original,0.9076187387538338,0.0985186152984327,0.6336954437254952
GCRN_k1_h256_lags10_out4_alpha0.01,grafo_original,1.0896111553615555,0.1047924397794991,0.4636927572429119
GCLSTM_k1_h256_lags10_out4_alpha0.01,grafo_original,1.1003206329571007,0.1058785163846561,0.4531013896855185
LSTM_k1_h256_lags10_out4_alpha0.01,grafo_original,1.1339444350213548,0.1144829053353515,0.4191676867586308
GCRN_k1_h256_lags7_out9_alpha0.01,grafo_original,1.2660683595161435,0.1273400367134784,0.2884660624163572
GCLSTM_k1_h256_lags7_out9_alpha0.01,grafo_original,1.273841063765073,0.1280948555078181,0.2797040738480022
LSTM_k1_h256_lags7_out9_alpha0.01,grafo_original,1.3064193593301971,0.1246891020682311,0.2423874375199328
GCRN_k1_h256_lags4_out2_alpha0.01,grafo_original,0.9897954009764994,0.0998690196348495,0.5608165266792071
GCLSTM_k1_h256_lags4_out2_alpha0.01,grafo_original,0.98818744150558,0.0977124309714601,0.562242896194595
LSTM_k1_h256_lags4_out2_alpha0.01,grafo_original,1.053961127998264,0.1148079619344434,0.5016645007898108
GCRN_k1_h256_lags7_out4_alpha0.01,grafo_original,1.0833208720418264,0.1113710739927891,0.4698730170714827
GCLSTM_k1_h256_lags7_out4_alpha0.01,grafo_original,1.093950414776665,0.1112916464011588,0.4594159317716283
LSTM_k1_h256_lags7_out4_alpha0.01,grafo_original,1.1575967895314825,0.1138199295167052,0.3946773130217625
GCRN_k1_h256_lags9_out8_alpha0.01,grafo_original,1.235612296672093,0.1196580128331779,0.3198836352783739
GCLSTM_k1_h256_lags9_out8_alpha0.01,grafo_original,1.2478548784542718,0.1210924148302784,0.3063387050517058
LSTM_k1_h256_lags9_out8_alpha0.01,grafo_original,1.2837583659098106,0.1247438720974519,0.2658398508004223
GCRN_k1_h256_lags7_out13_alpha0.01,grafo_original,1.3527112289725771,0.1363332593892564,0.1953476416024064
GCLSTM_k1_h256_lags7_out13_alpha0.01,grafo_original,1.359013860240466,0.1385128447591937,0.1878329096097161
LSTM_k1_h256_lags7_out13_alpha0.01,grafo_original,1.3679112924105483,0.1292834063110257,0.1771610906858389
GCRN_k1_h256_lags14_out10_alpha0.01,grafo_original,1.3104541717193,0.1226745668743997,0.2381950073774921
GCLSTM_k1_h256_lags14_out10_alpha0.01,grafo_original,1.32261273991936,0.1241380206686675,0.2239944366678218
LSTM_k1_h256_lags14_out10_alpha0.01,grafo_original,1.320150641946093,0.1271531071377913,0.2268823494309217
GCRN_k1_h256_lags12_out14_alpha0.01,grafo_original,1.369667816415547,0.1312215591801053,0.1767172152474359
GCLSTM_k1_h256_lags12_out14_alpha0.01,grafo_original,1.3766620817275346,0.1323690749837324,0.1682866897808683
LSTM_k1_h256_lags12_out14_alpha0.01,grafo_original,1.3819405127385656,0.1355563425833434,0.161893159066022
GCRN_k1_h256_lags10_out12_alpha0.01,grafo_original,1.3342780190914598,0.1297898575119833,0.2151638636701038
GCLSTM_k1_h256_lags10_out12_alpha0.01,grafo_original,1.3420237340190873,0.1304296376380143,0.2060240422460507
LSTM_k1_h256_lags10_out12_alpha0.01,grafo_original,1.3535878058030346,0.1313206614272644,0.1922795623493803
GCRN_k1_h256_lags8_out13_alpha0.01,grafo_original,1.347384560150258,0.1339284516975785,0.2016723416627833
GCLSTM_k1_h256_lags8_out13_alpha0.01,grafo_original,1.3562824710975694,0.1362638612116436,0.1910925401243599
LSTM_k1_h256_lags8_out13_alpha0.01,grafo_original,1.373411374327009,0.1302764565776397,0.1705333035975182
GCRN_k1_h256_lags1_out1_alpha0.01,grafo_original,1.246633906828757,0.1556785771253861,0.3252122731939165
GCLSTM_k1_h256_lags1_out1_alpha0.01,grafo_original,1.322942072193651,0.1692303346980093,0.2383162027207873
LSTM_k1_h256_lags1_out1_alpha0.01,grafo_original,1.0615788136682365,0.1207157697036787,0.5115816499562181
GCRN_k1_h256_lags1_out10_alpha0.01,grafo_original,2.186623915233992,0.2749719997950468,-1.115283818758074
GCLSTM_k1_h256_lags1_out10_alpha0.01,grafo_original,2.1093796656914554,0.2657704430271447,-0.969808556131038
LSTM_k1_h256_lags1_out10_alpha0.01,grafo_original,1.7835754798453212,0.2200796509476522,-0.4056963212362977
GCRN_k1_h256_lags5_out2_alpha0.01,grafo_original,0.9998957136097316,0.1068660727935919,0.5518031512658219
GCLSTM_k1_h256_lags5_out2_alpha0.01,grafo_original,0.9979070385332351,0.1026103764842795,0.5535857846720633
LSTM_k1_h256_lags5_out2_alpha0.01,grafo_original,1.0544147360816447,0.1100152688650727,0.5013791377600731
GCRN_k1_h256_lags6_out9_alpha0.01,grafo_original,1.2693607633615993,0.1300672574032624,0.2847641454132115
GCLSTM_k1_h256_lags6_out9_alpha0.01,grafo_original,1.2765748117792577,0.1311334868779351,0.2766129216436236
LSTM_k1_h256_lags6_out9_alpha0.01,grafo_original,1.3001176803193917,0.1253185504772813,0.249684931795333
GCRN_k1_h256_lags14_out12_alpha0.01,grafo_original,1.3453210583092956,0.1256721601131441,0.2009882797680038
GCLSTM_k1_h256_lags14_out12_alpha0.01,grafo_original,1.354420465963573,0.1262947234044849,0.1901426287522341
LSTM_k1_h256_lags14_out12_alpha0.01,grafo_original,1.3519053014718172,0.1298268637184216,0.1931484423373594
GCRN_k1_h256_lags5_out3_alpha0.01,grafo_original,1.049622609652339,0.1093068227831481,0.5064037148104262
GCLSTM_k1_h256_lags5_out3_alpha0.01,grafo_original,1.0511227643245078,0.1069850349911341,0.5049980924894933
LSTM_k1_h256_lags5_out3_alpha0.01,grafo_original,1.114578443527727,0.1180341773498565,0.4427938198656467
GCRN_k1_h256_lags12_out11_alpha0.01,grafo_original,1.3214792908475743,0.1256661018020453,0.227850195363448
GCLSTM_k1_h256_lags12_out11_alpha0.01,grafo_original,1.331246074747612,0.1265982095092723,0.2163937916087529
LSTM_k1_h256_lags12_out11_alpha0.01,grafo_original,1.340528472246183,0.1320714483375549,0.2054208335871194
GCRN_k1_h256_lags9_out11_alpha0.01,grafo_original,1.3094094593736307,0.1276821508263596,0.2418894015394425
GCLSTM_k1_h256_lags9_out11_alpha0.01,grafo_original,1.3181893257379695,0.1299219186375602,0.2316890204437323
LSTM_k1_h256_lags9_out11_alpha0.01,grafo_original,1.3426256092521551,0.1286080116782092,0.2029375004097438
GCRN_k1_h256_lags5_out4_alpha0.01,grafo_original,1.098939066741022,0.1131317582481807,0.4615512059936978
GCLSTM_k1_h256_lags5_out4_alpha0.01,grafo_original,1.1034041665454697,0.1137727672713851,0.4571650987771838
LSTM_k1_h256_lags5_out4_alpha0.01,grafo_original,1.1729287347868342,0.1211158239670155,0.3865956130264764
GCRN_k1_h256_lags11_out1_alpha0.01,grafo_original,0.959861997145392,0.0960860306325363,0.5904167050962392
GCLSTM_k1_h256_lags11_out1_alpha0.01,grafo_original,0.966592360498496,0.0938058323950659,0.5846485241653545
LSTM_k1_h256_lags11_out1_alpha0.01,grafo_original,0.9323438767774463,0.1025571059438181,0.6133754617867978
GCRN_k1_h256_lags10_out9_alpha0.01,grafo_original,1.2692895195723748,0.1222119742246719,0.2848456111931821
GCLSTM_k1_h256_lags10_out9_alpha0.01,grafo_original,1.2803196879454213,0.1230678033783956,0.2723604602470638
LSTM_k1_h256_lags10_out9_alpha0.01,grafo_original,1.304530721544826,0.1273432450449624,0.2445765865239972
GCRN_k1_h256_lags8_out12_alpha0.01,grafo_original,1.32963900368138,0.1318136966256537,0.2206114773599448
GCLSTM_k1_h256_lags8_out12_alpha0.01,grafo_original,1.3374971940029572,0.1337364358394073,0.2113700095078573
LSTM_k1_h256_lags8_out12_alpha0.01,grafo_original,1.3594463951212286,0.1295830838448498,0.1852755154822815
GCRN_k1_h256_lags5_out7_alpha0.01,grafo_original,1.2191418341492597,0.1278082573829875,0.3386196253501746
GCLSTM_k1_h256_lags5_out7_alpha0.01,grafo_original,1.2284718760352975,0.129136350814394,0.3284610601110765
LSTM_k1_h256_lags5_out7_alpha0.01,grafo_original,1.2620462597258668,0.130365998468357,0.2912543307929093
GCRN_k1_h256_lags11_out4_alpha0.01,grafo_original,1.0971309116682195,0.1044543223906095,0.451606512171118
GCLSTM_k1_h256_lags11_out4_alpha0.01,grafo_original,1.1054583619212917,0.1043411400738964,0.4432471655873798
LSTM_k1_h256_lags11_out4_alpha0.01,grafo_original,1.0944284081272466,0.1161870916739963,0.4543048380922137
GCRN_k1_h256_lags12_out3_alpha0.01,grafo_original,1.056639229225221,0.0999053225677055,0.4895482766316142
GCLSTM_k1_h256_lags12_out3_alpha0.01,grafo_original,1.0654770739166803,0.0997826057301217,0.4809756546269513
LSTM_k1_h256_lags12_out3_alpha0.01,grafo_original,0.9826991340750884,0.1047755744400463,0.5584494533173382
GCRN_k1_h256_lags10_out11_alpha0.01,grafo_original,1.313112931991065,0.1273034892962949,0.2375944002153639
GCLSTM_k1_h256_lags10_out11_alpha0.01,grafo_original,1.3216869725476956,0.128899881108867,0.22760648459995
LSTM_k1_h256_lags10_out11_alpha0.01,grafo_original,1.341336348179195,0.1298975740361654,0.2044704356691321
GCRN_k1_h256_lags7_out1_alpha0.01,grafo_original,0.962221689032296,0.1047446556748349,0.5876084658510241
GCLSTM_k1_h256_lags7_out1_alpha0.01,grafo_original,0.9601123379510736,0.1013367240236286,0.5894229903168773
LSTM_k1_h256_lags7_out1_alpha0.01,grafo_original,0.9816770188627866,0.0983155300582054,0.5707758908886157
GCRN_k1_h256_lags1_out14_alpha0.01,grafo_original,2.383126865608572,0.2998528222692294,-1.4934698781434943
GCLSTM_k1_h256_lags1_out14_alpha0.01,grafo_original,2.341239708439959,0.2954841361620971,-1.4067391915805303
LSTM_k1_h256_lags1_out14_alpha0.01,grafo_original,2.058731318859091,0.2517101460911922,-0.8606606005287969
GCRN_k1_h256_lags8_out8_alpha0.01,grafo_original,1.2357055134019852,0.121542548380416,0.3197785609696309
GCLSTM_k1_h256_lags8_out8_alpha0.01,grafo_original,1.243808817788569,0.1233994622598067,0.3108273463110648
LSTM_k1_h256_lags8_out8_alpha0.01,grafo_original,1.2877187666806509,0.1232794371861426,0.2613110886512217
GCRN_k1_h256_lags13_out5_alpha0.01,grafo_original,1.1559683858289571,0.1091764247161119,0.3945846936535506
GCLSTM_k1_h256_lags13_out5_alpha0.01,grafo_original,1.170406754605839,0.1097061187486063,0.3793685246633408
LSTM_k1_h256_lags13_out5_alpha0.01,grafo_original,1.1749359101761097,0.1188461356497802,0.3745515559368933
GCRN_k1_h256_lags3_out7_alpha0.01,grafo_original,1.320718683997849,0.1553038370243132,0.2237914991331427
GCLSTM_k1_h256_lags3_out7_alpha0.01,grafo_original,1.3217314637206876,0.1533718461671068,0.2225267412321402
LSTM_k1_h256_lags3_out7_alpha0.01,grafo_original,1.3362388185780048,0.1626758069647497,0.2054617555042524
GCRN_k1_h256_lags1_out12_alpha0.01,grafo_original,2.274298173572985,0.2864890384010764,-1.2783099615239677
GCLSTM_k1_h256_lags1_out12_alpha0.01,grafo_original,2.233937206439044,0.2808964482545618,-1.2006852745351793
LSTM_k1_h256_lags1_out12_alpha0.01,grafo_original,1.929541498290653,0.2374839375775898,-0.6390113915600064
GCRN_k1_h256_lags9_out10_alpha0.01,grafo_original,1.2892917509982544,0.1257452022670522,0.2642781118955934
GCLSTM_k1_h256_lags9_out10_alpha0.01,grafo_original,1.2990330259027554,0.1271022893175489,0.2531214493255764
LSTM_k1_h256_lags9_out10_alpha0.01,grafo_original,1.3300538503023145,0.1276439480238488,0.2170136716618662
GCRN_k1_h256_lags9_out5_alpha0.01,grafo_original,1.133704228219052,0.1107600495721587,0.4234544340020722
GCLSTM_k1_h256_lags9_out5_alpha0.01,grafo_original,1.1460279425235598,0.1112513005006649,0.4108566096329801
LSTM_k1_h256_lags9_out5_alpha0.01,grafo_original,1.1885998249161085,0.1175914950895252,0.366275713281632
GCRN_k1_h256_lags7_out10_alpha0.01,grafo_original,1.2882549308894562,0.1296522842334223,0.2654680062584994
GCLSTM_k1_h256_lags7_out10_alpha0.01,grafo_original,1.2970730361422027,0.1310215765245331,0.2553762099852523
LSTM_k1_h256_lags7_out10_alpha0.01,grafo_original,1.3235908331700226,0.1251406529859799,0.2246139731003248
GCRN_k1_h256_lags12_out10_alpha0.01,grafo_original,1.3023718264706354,0.1243406223977094,0.2475651380927058
GCLSTM_k1_h256_lags12_out10_alpha0.01,grafo_original,1.3120599777763542,0.1243780266437913,0.2363290583037175
LSTM_k1_h256_lags12_out10_alpha0.01,grafo_original,1.319334052609332,0.1310473891431858,0.2278298904388999
GCRN_k1_h256_lags14_out14_alpha0.01,grafo_original,1.3769932879735405,0.1289310109278282,0.1678863645465031
GCLSTM_k1_h256_lags14_out14_alpha0.01,grafo_original,1.3837732880290172,0.1303099954077668,0.1596714506050011
LSTM_k1_h256_lags14_out14_alpha0.01,grafo_original,1.3785304927639055,0.1328775728347889,0.1660281335294006
GCRN_k1_h256_lags3_out1_alpha0.01,grafo_original,0.950570413602282,0.0970620542377495,0.6083919081908672
GCLSTM_k1_h256_lags3_out1_alpha0.01,grafo_original,0.9431879673645048,0.0898358287062596,0.6144518166044387
LSTM_k1_h256_lags3_out1_alpha0.01,grafo_original,1.066326409266225,0.1098923833923493,0.5072078637667069
GCRN_k1_h256_lags12_out5_alpha0.01,grafo_original,1.145628714503239,0.1080012642601078,0.4053562272273422
GCLSTM_k1_h256_lags12_out5_alpha0.01,grafo_original,1.1507688024483027,0.1076676606917514,0.4000229125709174
LSTM_k1_h256_lags12_out5_alpha0.01,grafo_original,1.171244149082873,0.1181910424114307,0.3784822017183059
GCRN_k1_h256_lags13_out9_alpha0.01,grafo_original,1.282270268069568,0.1213641131243075,0.2677491242989678
GCLSTM_k1_h256_lags13_out9_alpha0.01,grafo_original,1.2926901623536242,0.1214446372184029,0.2557998186597969
LSTM_k1_h256_lags13_out9_alpha0.01,grafo_original,1.29551751837587,0.1270277542720997,0.2525391906481323
GCRN_k1_h256_lags8_out10_alpha0.01,grafo_original,1.2903508847945566,0.1276004727384119,0.2630765796783486
GCLSTM_k1_h256_lags8_out10_alpha0.01,grafo_original,1.2968710727060402,0.129163219121513,0.2556101889886704
LSTM_k1_h256_lags8_out10_alpha0.01,grafo_original,1.3311464465449674,0.1270581656488444,0.2157430621179218
GCRN_k1_h256_lags7_out7_alpha0.01,grafo_original,1.2098699717164922,0.1216351960388502,0.3486429162041391
GCLSTM_k1_h256_lags7_out7_alpha0.01,grafo_original,1.218995923555933,0.1227608864810364,0.3387803102599971
LSTM_k1_h256_lags7_out7_alpha0.01,grafo_original,1.2650702171517374,0.1220650490991714,0.2878472927222776
GCRN_k1_h256_lags1_out6_alpha0.01,grafo_original,1.7637324225472724,0.2228716478364766,-0.3808074243435786
GCLSTM_k1_h256_lags1_out6_alpha0.01,grafo_original,1.74236206769736,0.2190153703265837,-0.3490519361987988
LSTM_k1_h256_lags1_out6_alpha0.01,grafo_original,1.4379086258134162,0.1808333167545413,0.0827453097821269
GCRN_k1_h256_lags10_out13_alpha0.01,grafo_original,1.3508827448537597,0.13162492564338,0.1975215106558128
GCLSTM_k1_h256_lags10_out13_alpha0.01,grafo_original,1.3567351192234425,0.1326658532249225,0.190553790192242
LSTM_k1_h256_lags10_out13_alpha0.01,grafo_original,1.3706143241701718,0.131432655655937,0.1739078871084303
